channel_id,channel_number,node,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,1,1,0.999918579,0.999950112,0.99993977,-1,0.999443271,0.999951842,0.999969018,0.99997816,0.999935091,0.999928648,0.999977051,0.999907362
1,2,2,0.999858634,0.999913072,0.999910389,-1,0.998151881,0.999921816,0.99990043,0.999926549,0.999921116,0.999888447,0.999925386,0.999859994
2,3,3,0.999742888,0.999856788,0.999872731,-1,0.996055635,0.999839726,0.999522019,0.999640153,0.999867765,0.999866565,0.999820576,0.999746895
3,4,4,0.998100035,0.999050122,0.999112333,-1,0.994343658,0.999023141,0.997437011,0.997621369,0.999098652,0.999382613,0.998648658,0.997672114
4,5,5,0.998480956,0.999008425,0.999197109,-1,0.992400938,0.999112728,0.997505941,0.996566671,0.999034796,0.999345521,0.998325282,0.997921322
5,6,6,0.996290677,0.997467843,0.998012601,-1,0.990380377,0.997942038,0.99471698,0.99253027,0.997592049,0.998413605,0.996023329,0.994697461
6,7,7,0.996250685,0.996994651,0.997883807,-1,0.990813457,0.998042689,0.994795083,0.991659176,0.997595426,0.998356539,0.995785102,0.994359545
7,8,8,0.818579947,0.802505047,0.885695767,-1,0.054110621,0.826654891,0.724403905,0.541826279,0.771169829,0.819593935,0.626503225,0.698394292
8,9,9,0.813146875,0.800195329,0.884259029,-1,0.206370419,0.827290369,0.719520378,0.53583366,0.768261728,0.816751952,0.629490085,0.691533804
9,10,10,0.828632251,0.812353064,0.890017374,-1,0.305484336,0.832994955,0.71742439,0.537223874,0.783438463,0.827842304,0.637982466,0.719566076
10,11,11,0.837278034,0.819086083,0.892106932,-1,0.378298333,0.836277678,0.715021271,0.538018735,0.792196208,0.834182949,0.644797056,0.735698509
11,12,12,0.852877667,0.830829779,0.896359754,-1,0.421636363,0.841986271,0.716069066,0.546169611,0.807617796,0.845768015,0.656381718,0.766243844
12,13,13,0.858478039,0.835208679,0.897811713,-1,0.465070275,0.84423165,0.714889163,0.549137391,0.813196465,0.850178214,0.66247355,0.778037634
13,14,14,0.861373038,0.837624784,0.898486707,-1,0.491138633,0.845561244,0.715855539,0.55609797,0.816335272,0.85245888,0.669807191,0.78413572
14,15,15,0.864525068,0.840181668,0.899373191,-1,0.50741469,0.846925458,0.716852161,0.563158359,0.819575872,0.854954176,0.675246093,0.790921519
15,16,16,0.872579547,0.849802307,0.902303621,-1,0.495114485,0.852604071,0.721776049,0.583725644,0.829183016,0.862617881,0.693406183,0.803861491
16,17,17,0.999970321,0.99998748,0.99998725,-1,1,0.9999961,0.999999433,0.999999705,0.999986575,0.999979562,0.999999637,0.999977665
17,18,18,0.875619972,0.855580435,0.90376366,-1,0.551058719,0.857966865,0.723413573,0.626523407,0.836247791,0.866244052,0.720668624,0.810242994
18,19,19,0.876168374,0.857208227,0.90404727,-1,0.58988091,0.859909519,0.723326847,0.641082631,0.838379583,0.86722373,0.729050381,0.811580643
19,20,20,0.876345751,0.858573689,0.904081033,-1,0.636666788,0.862044628,0.722418733,0.657553986,0.840516452,0.868053685,0.738578364,0.812353163
20,21,21,0.904063335,0.881487402,0.906875416,-1,0.657445137,0.863937368,0.722994458,0.678414777,0.842391097,0.867531805,0.789701666,0.86298171
21,22,22,0.90463629,0.883204032,0.90727134,-1,0.693169996,0.867830244,0.725491592,0.698687726,0.846506368,0.869584304,0.791445487,0.863891881
22,23,23,0.905659001,0.885234091,0.907768946,-1,0.71944521,0.871918978,0.729635733,0.715757434,0.850501552,0.871674234,0.794236682,0.865344244
23,24,24,0.917301257,0.904632834,0.923257322,-1,0.870822291,0.901175269,0.780775694,0.780590801,0.883206166,0.901437153,0.83659459,0.884397965
24,25,25,0.918687078,0.907733278,0.92417505,-1,0.88553953,0.90880812,0.792124304,0.799670996,0.890258647,0.905279966,0.845890705,0.886556385
25,26,26,0.747205333,0.63677589,0.629744915,-1,0.070796265,0.639928273,0.372676097,0.424799199,0.613174456,0.609774132,0.45771932,0.625127945
26,27,28,0.746359875,0.731715772,0.686147908,-1,0.276472271,0.661680654,0.466533888,0.560958479,0.688270545,0.696617423,0.532989701,0.623776364
27,28,27,0.751342633,0.644808738,0.63509241,-1,0.101338399,0.642425293,0.39878463,0.455092002,0.63513621,0.635627371,0.485566258,0.633434145
28,29,29,0.75987255,0.733228866,0.697712467,-1,0.366419648,0.662831294,0.513346742,0.602886496,0.723191533,0.731866987,0.57643766,0.642132682
29,30,26,0.753468672,0.732443954,0.701037905,-1,0.301251657,0.695700467,0.403632363,0.443833901,0.646518384,0.631147582,0.567098397,0.637520641
30,31,29,0.754041343,0.730646333,0.693997573,-1,0.279549181,0.686109083,0.414165049,0.482759693,0.660837678,0.66023616,0.55815002,0.640205766
31,32,30,0.868212337,0.837359848,0.819995265,-1,0.371233442,0.781891904,0.718603707,0.740573606,0.787942953,0.752996093,0.690529978,0.820379131
32,33,31,0.000853559,1.37E-07,4.82E-06,-1,1.72E-11,0.001546621,2.36E-05,2.35E-18,7.20E-06,2.77E-05,0.004867371,0.008819493
33,34,30,0.666864843,0.589453503,0.557303675,-1,0.112568698,0.527654776,0.258393399,0.315137952,0.576962637,0.594736382,0.445971122,0.503371988
34,35,31,0.42491527,0.177396214,0.278477439,-1,0.000986207,0.148774751,0.098639297,0.217301211,0.43706236,0.375192472,0.24998593,0.334179222
35,36,32,0.64537734,0.49459687,0.522289363,-1,0.154505404,0.395360814,0.258580748,0.357617084,0.584107129,0.590158438,0.464050318,0.483362935
36,37,33,0.676577042,0.53870286,0.534347092,-1,0.180431547,0.415626423,0.324329196,0.431210176,0.623004008,0.626689058,0.501814931,0.529645235
37,38,34,0.609996114,0.400535849,0.433542687,-1,0.113138438,0.293778812,0.230591516,0.335865436,0.561501962,0.537187938,0.435593734,0.477783829
38,39,35,0.530258536,0.298636587,0.342612818,-1,0.038542248,0.193147955,0.180211705,0.281686656,0.498983087,0.438547567,0.353288074,0.424990383
39,40,36,0.543436233,0.320106631,0.359058977,-1,0.060856267,0.210677746,0.204397535,0.310294725,0.513223873,0.452769558,0.367354498,0.437663193
40,41,35,0.5862026,0.426293887,0.494924357,-1,0.187549157,0.290095335,0.373789353,0.508599986,0.564006449,0.541096968,0.436909845,0.5141603
41,42,37,0.560694486,0.358178073,0.40678756,-1,0.109090053,0.23818343,0.273561003,0.409205742,0.549266965,0.496528868,0.403674873,0.476720787
42,43,38,0.259350699,0.155693326,0.213954849,-1,0.062654752,0.125803669,0.165951306,0.317242357,0.438997989,0.382131809,0.367047697,0.400498596
43,44,39,0.333591225,0.212224536,0.274501194,-1,0.095804107,0.158809439,0.214984071,0.370679081,0.482332172,0.425110659,0.400187219,0.436943706
44,45,40,0.656757409,0.492022682,0.450501699,-1,0.205484584,0.274013664,0.351906644,0.470233088,0.57493701,0.539552725,0.480898771,0.549596963
45,46,41,0.666165469,0.50878353,0.4695605,-1,0.241927088,0.296774766,0.384614689,0.496783457,0.589430892,0.554330767,0.49753455,0.562692111
46,47,42,0.658003808,0.495798981,0.468429303,-1,0.249604772,0.293183998,0.389800624,0.505732725,0.593274459,0.554730484,0.507452056,0.563288631
47,48,43,0.736144993,0.57585666,0.498818666,-1,0.305558025,0.326132852,0.424460616,0.529571131,0.623643296,0.589627593,0.543879817,0.583494545
