channel_id,channel_number,node,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,1,1,0.999948997,0.999922274,0.999827006,0.999941227,0.999861474,0.999944048,-1,-1,-1,0.999991392,0.999983174,-1
1,2,2,0.999828515,0.999721729,0.999744895,0.999898866,0.999793637,0.999697583,-1,-1,-1,0.999918268,0.999570792,-1
2,3,3,0.999709466,0.999746137,0.999720965,0.999761962,0.999774855,0.999392038,-1,-1,-1,0.999660619,0.998818876,-1
3,4,4,0.999304019,0.999520455,0.999501852,0.998693884,0.999485414,0.99912632,-1,-1,-1,0.998458479,0.997171819,-1
4,5,5,0.901924491,0.726065604,0.996262816,0.998687829,0.996308336,0.997821065,-1,-1,-1,0.997591705,0.996179417,-1
5,6,6,0.904974957,0.748201062,0.995867571,0.997042159,0.995878907,0.996629362,-1,-1,-1,0.995252036,0.994841141,-1
6,7,7,0.901589575,0.736175144,0.996010393,0.99695093,0.996076747,0.995087985,-1,-1,-1,0.994486551,0.992604353,-1
7,8,8,0.857823411,0.716213085,0.971692936,0.903969354,0.969649342,0.874403632,-1,-1,-1,0.880478484,0.881274184,-1
8,9,9,0.855336107,0.718527803,0.970344498,0.902883237,0.968261526,0.880482007,-1,-1,-1,0.883576489,0.886948382,-1
9,10,10,0.874987605,0.759863147,0.973376675,0.906578436,0.971403263,0.873809557,-1,-1,-1,0.885196345,0.887838699,-1
10,11,11,0.887732537,0.79062275,0.974979593,0.908639688,0.97318447,0.868728447,-1,-1,-1,0.886289321,0.888928453,-1
11,12,12,0.909711287,0.837045341,0.97808626,0.912206395,0.976875043,0.859311842,-1,-1,-1,0.888013732,0.889649356,-1
12,13,13,0.919981658,0.863543882,0.979296895,0.91346093,0.978481415,0.855535899,-1,-1,-1,0.888557127,0.890906736,-1
13,14,14,0.925177419,0.876336279,0.979942955,0.914215161,0.979330214,0.851776043,-1,-1,-1,0.889861752,0.893597036,-1
14,15,15,0.930558405,0.88906807,0.980609679,0.914898506,0.980281706,0.847352509,-1,-1,-1,0.891154693,0.895818843,-1
15,16,16,0.94751571,0.919026505,0.982927568,0.918929286,0.983020998,0.84498027,-1,-1,-1,0.898133896,0.903703102,-1
16,17,17,0.999986516,0.999997064,0.999916614,0.999996238,0.999940699,1,-1,-1,-1,0.999999996,1,-1
17,18,18,0.947963732,0.915476381,0.983405787,0.921884721,0.98354131,0.857911236,-1,-1,-1,0.916903999,0.915575688,-1
18,19,19,0.948212646,0.915527776,0.983433427,0.922759707,0.983568389,0.863507445,-1,-1,-1,0.920988463,0.918343428,-1
19,20,20,0.948714456,0.917270966,0.983346868,0.923579381,0.983484414,0.870193966,-1,-1,-1,0.923895704,0.921298269,-1
20,21,21,0.936281456,0.888778746,0.985226892,0.923994067,0.982138716,0.878755667,-1,-1,-1,0.926931635,0.924513259,-1
21,22,22,0.937190421,0.892158766,0.985219842,0.925735828,0.98215662,0.886126317,-1,-1,-1,0.929649696,0.928130804,-1
22,23,23,0.93813075,0.89553621,0.985305158,0.927393176,0.982211163,0.892266586,-1,-1,-1,0.932197481,0.931356475,-1
23,24,24,0.986531597,0.978386024,0.989590435,0.939045268,0.986980551,0.926201235,-1,-1,-1,0.945719719,0.948666027,-1
24,25,25,0.986981374,0.980015591,0.989660676,0.942405557,0.98706733,0.931816952,-1,-1,-1,0.948214347,0.95272234,-1
25,26,26,0.217216641,0.068357203,0.845136487,0.798718999,0.814795925,0.767239541,-1,-1,-1,0.879608452,0.810981388,-1
26,27,28,0.250926676,0.141114083,0.876688507,0.886451275,0.839518465,0.767338952,-1,-1,-1,0.8681376,0.862025093,-1
27,28,27,0.230827415,0.076187467,0.845937921,0.806652604,0.816180235,0.766182471,-1,-1,-1,0.890971995,0.827136708,-1
28,29,29,0.295920981,0.215814578,0.877194474,0.907787013,0.840286453,0.797174063,-1,-1,-1,0.886347709,0.882858969,-1
29,30,26,0.377856615,0.283551685,0.897427773,0.875685904,0.867719731,0.750920893,-1,-1,-1,0.871472221,0.899560601,-1
30,31,29,0.326344305,0.207996333,0.887114905,0.873651861,0.856401209,0.751130926,-1,-1,-1,0.865791691,0.88614763,-1
31,32,30,0.354391929,0.253889379,0.922714636,0.94717637,0.864735807,0.848399736,-1,-1,-1,0.940698474,0.942565074,-1
32,33,31,0,0.00E+00,0.249453845,0.531557218,0.18889693,0.478241387,-1,-1,-1,0.568112743,0.613636854,-1
33,34,30,0.202573232,0.111686659,0.817837237,0.849567291,0.764371847,0.683543601,-1,-1,-1,0.840867671,0.870885318,-1
34,35,31,0,0.00E+00,0.617102542,0.789268415,0.549925435,0.601384348,-1,-1,-1,0.829667804,0.787421172,-1
35,36,32,0.164567021,0.071855225,0.765719234,0.869579695,0.701239122,0.721246081,-1,-1,-1,0.856388385,0.880196444,-1
36,37,33,0.176750161,0.057108446,0.779559462,0.867342422,0.716582901,0.76647853,-1,-1,-1,0.880825891,0.885423192,-1
37,38,34,0.138456175,0,0.727238149,0.827201215,0.656646742,0.71665835,-1,-1,-1,0.858579963,0.869140048,-1
38,39,35,0.092400915,0,0.67457208,0.799277565,0.602066643,0.644502994,-1,-1,-1,0.841048561,0.8377067,-1
39,40,36,0.101457391,0,0.681621009,0.802603837,0.612944472,0.661840191,-1,-1,-1,0.843894677,0.842306063,-1
40,41,35,0.156861045,0.084542575,0.734157461,0.852622739,0.637731604,0.711065938,-1,-1,-1,0.86410259,0.877847477,-1
41,42,37,0.123360319,0,0.700338758,0.817530201,0.625477048,0.683986883,-1,-1,-1,0.852799869,0.857846917,-1
42,43,38,0.086119274,0,0.632694869,0.811306551,0.535303987,0.63009685,-1,-1,-1,0.840799095,0.849571072,-1
43,44,39,0.101988885,0,0.658600626,0.823176849,0.561472167,0.663369322,-1,-1,-1,0.85191786,0.859214426,-1
44,45,40,0.164946554,0.077181902,0.73980894,0.84611748,0.647103084,0.761291093,-1,-1,-1,0.88837541,0.893779498,-1
45,46,41,0.180632835,0.096113057,0.746376416,0.857092238,0.655250697,0.765450977,-1,-1,-1,0.893565247,0.897543013,-1
46,47,42,0.186491585,0.104505562,0.746128524,0.859140778,0.650816692,0.762776276,-1,-1,-1,0.897243106,0.898737493,-1
47,48,43,0.235394458,0.148533071,0.777904038,0.863870563,0.677528601,0.786593203,-1,-1,-1,0.909763271,0.906926374,-1
48,49,469,0.223903806,0.140909484,0.761909011,0.858623989,0.660576353,0.764051636,-1,-1,-1,0.910230383,0.900428969,-1
49,50,45,0.254588522,0.184938553,0.768415271,0.863829555,0.660938979,0.773646483,-1,-1,-1,0.921462485,0.909539368,-1
50,51,461,0.257334906,0.184093321,0.771275117,0.86716355,0.660520828,0.794975419,-1,-1,-1,0.927023955,0.914458977,-1
51,52,46,0.311919267,0.246758541,0.793487464,0.876572209,0.680121854,0.805780758,-1,-1,-1,0.931656755,0.921054457,-1
52,53,47,0.355961298,0.339731618,0.822921759,0.896817124,0.701855902,0.853334973,-1,-1,-1,0.933226372,0.926248532,-1
53,54,8,0.580912003,0.082184209,0.967316616,0.905185906,0.964234218,0.705942967,-1,-1,-1,0.760101367,0.76751364,-1
54,55,48,0.541532438,0.168852653,0.965613125,0.90532173,0.962452838,0.690442329,-1,-1,-1,0.754463759,0.759846498,-1
55,56,49,0.569517521,0.299202267,0.968001174,0.910209119,0.9647662,0.693324198,-1,-1,-1,0.74863704,0.762578074,-1
56,57,50,0.601050465,0.335174415,0.969918434,0.913308289,0.966765313,0.69076667,-1,-1,-1,0.741824519,0.765328477,-1
57,58,51,0.628382616,0.361214541,0.971594654,0.915786284,0.968490262,0.685308433,-1,-1,-1,0.736051796,0.769610276,-1
58,59,52,0.547234947,0.391779598,0.964899543,0.904088098,0.958666544,0.645682462,-1,-1,-1,0.690679676,0.756695402,-1
59,60,53,0.61264776,0.495062298,0.964994241,0.906025216,0.958532392,0.626493259,-1,-1,-1,0.685058195,0.753016659,-1
60,61,54,0.91711635,0.861257086,0.976289459,0.911080859,0.977406063,0.56516451,-1,-1,-1,0.684108913,0.749727631,-1
61,62,55,0.921296235,0.868898027,0.977004144,0.913626244,0.978477604,0.532729749,-1,-1,-1,0.693059163,0.743950454,-1
62,63,56,0.489068936,0.18655564,0.936772872,0.907358884,0.926077634,0.923869355,-1,-1,-1,0.872266315,0.844072161,-1
63,65,169,0.914626715,0.882652474,0.955292235,0.899132534,0.959957207,0.913569734,-1,-1,-1,0.886084711,0.866243172,-1
64,66,169,0.93154677,0.94629719,0.956580924,0.859502319,0.962213928,0.893629254,-1,-1,-1,0.853161341,0.809131605,-1
65,67,57,0.852579785,0.72828736,0.973654453,0.877840936,0.968509601,0.90097645,-1,-1,-1,0.855860719,0.807992475,-1
66,68,58,0.870475586,0.761179152,0.975413797,0.907378658,0.969908013,0.925605869,-1,-1,-1,0.63790529,0.690386196,-1
67,69,57,0.574844709,0.317431116,0.936334521,0.876170987,0.931211242,0.96382157,-1,-1,-1,0.880392531,0.839456576,-1
68,70,59,0.811734704,0.660664539,0.969199671,0.906077842,0.963306363,0.943156429,-1,-1,-1,0.659787851,0.693740095,-1
69,71,60,0.817225835,0.672479233,0.969339596,0.907612122,0.963707133,0.938844042,-1,-1,-1,0.657063742,0.660805629,-1
70,72,61,0.819662674,0.677248042,0.968561144,0.912528056,0.963756029,0.927775666,-1,-1,-1,0.681901432,0.617867509,-1
