channel_id,channel_number,node,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,1,1,0.999503096,0.999872576,0.999889593,0.999950225,0.999975233,0.999982665,0.999988863,0.999987578,0.99998826,0.999982016,0.999892429,0.999954648
1,2,2,0.997553998,0.999828258,0.999836618,0.999907132,0.999955364,0.99981554,0.999766191,0.999908779,0.999908687,0.999926792,0.999851623,0.999648699
2,3,3,0.996206824,0.999785722,0.999787227,0.999902708,0.99990955,0.999229135,0.999370427,0.999595822,0.999648169,0.999723451,0.99982668,0.998900348
3,4,4,0.997155452,0.999193857,0.999251019,0.999751499,0.999181483,0.996981185,0.997872976,0.99770423,0.997694856,0.998279204,0.999375158,0.995841461
4,5,5,0.994105556,0.996332132,0.999203794,0.999687512,0.999010055,0.996610964,0.997594001,0.99736526,0.997013733,0.997776238,0.997929225,0.993569949
5,6,6,0.990285955,0.995411124,0.998393155,0.999353831,0.997393543,0.993453165,0.995585776,0.99464176,0.993326086,0.995069727,0.997307406,0.98801799
6,7,7,0.985602951,0.995592374,0.998358231,0.999188108,0.996731706,0.993121676,0.995260439,0.99405161,0.993207243,0.994548682,0.997505845,0.985004973
7,8,8,0.400166816,0.938509369,0.948995724,0.928437485,0.80590567,0.838179196,0.814923296,0.72328845,0.699916354,0.682339216,0.914956531,0.421528356
8,9,9,0.4494317,0.935797765,0.946717274,0.928248312,0.804818549,0.834582284,0.810162014,0.72130384,0.698930038,0.68369627,0.911595146,0.434365796
9,10,10,0.448878757,0.943952304,0.95295969,0.933523483,0.811106535,0.828654719,0.806115558,0.716055636,0.697401493,0.687716722,0.92129853,0.438193003
10,11,11,0.44869993,0.948727611,0.955921089,0.936758749,0.81550396,0.823826757,0.804171571,0.714608093,0.697585566,0.692487684,0.926827065,0.443102787
11,12,12,0.435885077,0.957774051,0.961123719,0.942210428,0.822487995,0.819499566,0.805667951,0.719937522,0.703385426,0.702922583,0.937590685,0.450006748
12,13,13,0.437774014,0.961696528,0.963047116,0.944737049,0.825275411,0.815477935,0.80731871,0.725828353,0.707528778,0.709002632,0.941830325,0.453439821
13,14,14,0.446300382,0.963626358,0.963884521,0.945884898,0.827369731,0.813685977,0.809443914,0.735501492,0.713682781,0.717014156,0.943926957,0.462450112
14,15,15,0.453898475,0.965813231,0.964800436,0.947176082,0.828677951,0.81221931,0.811335796,0.742915052,0.719397909,0.724004796,0.946267351,0.469497996
15,16,16,0.491889754,0.968456785,0.966448208,0.949966666,0.837647884,0.8325355,0.816289345,0.76526683,0.735643137,0.744022234,0.950696879,0.500829184
16,17,17,1,0.999957695,0.999961785,0.999985216,0.999995101,0.999998871,0.999994625,0.999998555,1,0.999999999,0.999949586,1
17,18,18,0.551316897,0.96917229,0.967117167,0.950941603,0.845924695,0.851313011,0.82660898,0.812345802,0.779455459,0.777968266,0.952262479,0.564929061
18,19,19,0.571905328,0.969227198,0.967189111,0.951247182,0.848329345,0.852049619,0.830858862,0.825022163,0.794987065,0.78553904,0.952462805,0.586617401
19,20,20,0.598691476,0.96921129,0.967142849,0.951623264,0.85062379,0.854705787,0.835719155,0.837372544,0.807820395,0.793357506,0.952394885,0.611489545
20,21,21,0.6279124,0.972454347,0.965846278,0.950049275,0.852759583,0.859876415,0.843796254,0.851396751,0.818156244,0.800164234,0.962566851,0.635319995
21,22,22,0.664092939,0.972522639,0.965915147,0.950875122,0.856712453,0.867407808,0.853926463,0.864459722,0.827203703,0.806768843,0.962710749,0.660202249
22,23,23,0.693839259,0.972653565,0.965935513,0.951568216,0.859899558,0.875572737,0.863737487,0.873287655,0.83481357,0.811356308,0.962953737,0.679272942
23,24,24,0.776324975,0.97735096,0.971791082,0.965484901,0.886006783,0.909914166,0.902418178,0.907787742,0.86914342,0.848012223,0.970104952,0.740491274
24,25,25,0.809219249,0.977562717,0.972031009,0.967086661,0.891990515,0.916330972,0.914824231,0.917386871,0.876945802,0.856829313,0.970447397,0.762291455
25,26,26,0.51462152,0.877621463,0.842364901,0.761935544,0.618126439,0.768515682,0.710553888,0.750871234,0.688165982,0.684071886,0.818606039,0.445585406
26,27,28,0.671947448,0.865597847,0.849107678,0.804791512,0.688908062,0.793147181,0.801680868,0.813222688,0.720742238,0.655854687,0.825940869,0.566280361
27,28,27,0.552380081,0.878420506,0.844335181,0.767424399,0.631827989,0.783656393,0.729456653,0.770162607,0.711360852,0.707085824,0.821290316,0.474379205
28,29,29,0.718631748,0.86864251,0.854548142,0.810645808,0.711949234,0.818176841,0.825247322,0.835911412,0.748085828,0.688904816,0.832505366,0.613770853
29,30,26,0.585712786,0.888084725,0.867729371,0.82942858,0.728066588,0.763664654,0.733792354,0.72561681,0.700389831,0.642037611,0.841819105,0.627644107
30,31,29,0.618032994,0.884151426,0.861546901,0.819369185,0.712165563,0.752947512,0.763319828,0.757786971,0.696218906,0.634304329,0.838474723,0.607089625
31,32,30,0.826146709,0.919856033,0.908871693,0.848694965,0.850235264,0.842532268,0.884342737,0.855326777,0.859135273,0.815788615,0.906916718,0.871363122
32,33,31,0.12977086,0,0.066359167,0,0.076117763,0.319789137,0.111834859,0,0.073249493,0.124552772,0.169827663,0.164479554
33,34,30,0.504375119,0.820698211,0.791009356,0.716456506,0.620016373,0.696922505,0.672873461,0.668520289,0.637522653,0.574819553,0.762043725,0.564012694
34,35,31,0.384659002,0.597410455,0.649745315,0.414566001,0.349953526,0.598544028,0.549450135,0.633957523,0.594986102,0.546829661,0.629105555,0.390440657
