channel_id,channel_number,node,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,1,1,0.999932976,0.999935771,0.999752052,-1,-1,0.999964185,0.999886088,0.999978716,0.999981964,0.999987036,0.999974727,0.999937024
1,2,2,0.999892492,0.999906175,0.998261742,-1,-1,0.999927859,0.999829578,0.999882691,0.999929178,0.999977017,0.999920635,0.999899733
2,3,3,0.999777664,0.999870658,0.996245556,-1,-1,0.999827957,0.999707372,0.999469499,0.999759827,0.999937057,0.999761064,0.999793914
3,4,4,0.998372698,0.999235327,0.991433405,-1,-1,0.99907327,0.998962742,0.99712063,0.998205621,0.999106297,0.998255712,0.998232683
4,5,5,0.998419235,0.999184278,0.98181847,-1,-1,0.999124457,0.999160135,0.996266445,0.997249474,0.998801118,0.997733911,0.998190802
5,6,6,0.996159377,0.997957752,0.963242864,-1,-1,0.998008941,0.998240805,0.99199646,0.993192302,0.99686876,0.994506943,0.995651199
6,7,7,0.9958439,0.997641959,0.947008666,-1,-1,0.998177129,0.998514502,0.991429979,0.992313435,0.996550482,0.994357375,0.995067484
7,8,8,0.79274414,0.855851403,0,-1,-1,0.86678339,0.910838335,0.557959908,0.534288091,0.750556632,0.593741411,0.73836816
8,9,9,0.790090205,0.854038656,0,-1,-1,0.86424639,0.909109815,0.556744342,0.534444187,0.760664718,0.59142705,0.738103824
9,10,10,0.800141768,0.864829167,0.050066963,-1,-1,0.865327756,0.915777895,0.549773595,0.53870909,0.769313308,0.590567749,0.749399279
10,11,11,0.806271719,0.871214022,0.056824116,-1,-1,0.865936125,0.919744679,0.546237456,0.543344398,0.77670873,0.58968499,0.756697199
11,12,12,0.818341665,0.883117163,0.074044167,-1,-1,0.867941956,0.927176314,0.546423137,0.556026487,0.788291976,0.591526219,0.770975829
12,13,13,0.823311078,0.888083923,0.086239316,-1,-1,0.868419997,0.930305692,0.549505198,0.562254077,0.795740052,0.592427965,0.777443682
13,14,14,0.826000172,0.890606752,0.111434075,-1,-1,0.868723698,0.931804379,0.557784479,0.57123875,0.804688709,0.59400702,0.781478227
14,15,15,0.8290146,0.893335803,0.131254901,-1,-1,0.86916099,0.933530203,0.565782493,0.579416302,0.811293506,0.595954692,0.78571243
15,16,16,0.836801441,0.898285305,0.219773457,-1,-1,0.872838521,0.937401181,0.595722076,0.606471137,0.819965448,0.609683511,0.797097173
16,17,17,0.999980429,0.999976749,1,-1,-1,0.999992156,0.999959576,1,1,0.999999805,1,0.999986066
17,18,18,0.840993335,0.900980204,0.370399118,-1,-1,0.874546033,0.938282208,0.656558793,0.660456919,0.815505345,0.642396983,0.805304959
18,19,19,0.842060663,0.901635301,0.415628543,-1,-1,0.874933698,0.938369547,0.677402203,0.678285223,0.813605275,0.656476181,0.807856429
19,20,20,0.842954952,0.902169559,0.462296699,-1,-1,0.875051159,0.93827333,0.700907515,0.696997404,0.812191314,0.67328854,0.810516108
20,21,21,0.870462859,0.916978061,0.509908158,-1,-1,0.874896951,0.936927363,0.727796313,0.71799099,0.812798765,0.83735383,0.856981652
21,22,22,0.871846631,0.917949027,0.557125223,-1,-1,0.875789964,0.937091777,0.752371228,0.737074748,0.816921768,0.83383779,0.859572911
22,23,23,0.873419342,0.919256372,0.593081095,-1,-1,0.876685582,0.937319748,0.771415094,0.75202626,0.822617188,0.831076717,0.862649073
23,24,24,0.89127381,0.934022935,0.692159718,-1,-1,0.898771972,0.951811194,0.83199924,0.810778853,0.866392652,0.858991431,0.886846735
24,25,25,0.894136357,0.935996944,0.730535684,-1,-1,0.900194391,0.952198532,0.850742935,0.827404253,0.87869707,0.861451054,0.891720316
