channel_id,channel_number,node,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,1,1,0.999947225,0.99994999,0.999952656,-1,0.999959523,0.999918373,0.999943972,0.999958896,0.99997795,0.999983362,0.999975107,0.999952847
1,2,2,0.999893987,0.99989606,0.999931817,-1,0.999929572,0.999875451,0.999924251,0.999918386,0.999927502,0.999950713,0.999767513,0.999365057
2,3,3,0.999758529,0.999812687,0.999816418,-1,0.999927038,0.999840901,0.999871321,0.999750212,0.999748045,0.99988475,0.999234029,0.998204088
3,4,4,0.99867345,0.998917627,0.997828614,-1,0.999912858,0.999561833,0.999391957,0.998651384,0.998141195,0.999162216,0.997135053,0.993874527
4,5,5,0.997759634,0.99833959,0.997838902,-1,0.999648589,0.999456856,0.99942516,0.998473822,0.996939697,0.998780149,0.994939424,0.989346635
5,6,6,0.995832252,0.996773681,0.994359373,-1,0.999588209,0.998978766,0.99876108,0.996627857,0.99327677,0.996860586,0.991528692,0.983364496
6,7,7,0.99535493,0.996448211,0.994149156,-1,0.999498357,0.999000885,0.998788497,0.996510925,0.99205501,0.996321791,0.989530186,0.979676999
7,8,8,0.805750838,0.838099595,0.697709367,-1,0.911272124,0.933194087,0.913947522,0.782925636,0.575704342,0.72911752,0.584205019,0.302303994
8,9,9,0.804625614,0.835139911,0.692440521,-1,0.906928055,0.932257553,0.912638163,0.780739821,0.577678737,0.732369538,0.595968599,0.331646422
9,10,10,0.812202088,0.843795136,0.695849951,-1,0.916925053,0.935731606,0.915908037,0.782721733,0.585144816,0.739686519,0.600012684,0.342682245
10,11,11,0.817286599,0.849086246,0.698180273,-1,0.922808003,0.938023893,0.917721007,0.783634654,0.593606943,0.745452638,0.603667367,0.354205151
11,12,12,0.827979802,0.860308579,0.703540364,-1,0.933742089,0.942950615,0.921946323,0.787576255,0.611711448,0.75521408,0.609748082,0.36925231
12,13,13,0.833183812,0.864867514,0.705307928,-1,0.938255008,0.945341429,0.923480131,0.788953516,0.620465915,0.76088431,0.614428107,0.381664893
13,14,14,0.836284877,0.867281961,0.707270301,-1,0.940430991,0.946593409,0.924354427,0.791069607,0.630736294,0.765462961,0.622577292,0.399903517
14,15,15,0.839912279,0.870051541,0.709046489,-1,0.942925037,0.948032196,0.92547879,0.793409896,0.63767202,0.76830273,0.629075914,0.412585721
15,16,16,0.848807338,0.876977507,0.72203342,-1,0.949252457,0.951156778,0.928922427,0.803570912,0.663275264,0.77624045,0.65250671,0.453785995
16,17,17,0.999987942,0.999984046,0.999994862,-1,0.999980626,0.999971174,0.999993112,0.999997849,0.999999987,0.999999057,0.999999998,1
17,18,18,0.853369592,0.880017462,0.733227304,-1,0.949926136,0.951986339,0.930522754,0.820111234,0.707681961,0.783634753,0.694986991,0.531360179
18,19,19,0.854657694,0.880698622,0.737198437,-1,0.949984434,0.952094032,0.930945755,0.826376004,0.72372697,0.786942702,0.704971424,0.552087602
19,20,20,0.855818743,0.881108654,0.741389776,-1,0.949946545,0.952068994,0.93127942,0.833980106,0.742489837,0.79196485,0.71488204,0.57361349
20,21,21,0.883211274,0.907341432,0.759192911,-1,0.946127724,0.951240451,0.931069441,0.843122045,0.764895665,0.800086498,0.790196661,0.599903379
21,22,22,0.884419451,0.907989201,0.767306559,-1,0.946244732,0.951468279,0.931919499,0.85472062,0.783954937,0.81221402,0.795337137,0.619319799
22,23,23,0.886381208,0.909138001,0.776615206,-1,0.946547261,0.951710733,0.933056107,0.865464298,0.796107796,0.823698939,0.802644157,0.634436716
23,24,24,0.904589206,0.924571393,0.817224353,-1,0.970904235,0.963459498,0.947230666,0.907181794,0.842176942,0.869266927,0.85039598,0.701076099
24,25,25,0.907236938,0.926165718,0.831562694,-1,0.97116475,0.963756066,0.949321822,0.921739249,0.854711314,0.875195519,0.866371762,0.722889837
25,26,26,0.699761234,0.703089224,0.546641288,-1,0.574251576,0.77624563,0.803317167,0.761434868,0.627781011,0.582766421,0.578594104,0.397501088
26,27,28,0.733415959,0.741524423,0.669450437,-1,0.640140772,0.789977363,0.81068555,0.785223333,0.677868409,0.625932445,0.626324728,0.493766273
27,28,27,0.706639946,0.7082253,0.559512491,-1,0.581458704,0.780227144,0.804532981,0.767612873,0.656934342,0.608562806,0.608712143,0.428642126
28,29,29,0.750317742,0.755126801,0.702247486,-1,0.671001628,0.800438099,0.814744408,0.796714151,0.708781658,0.643262608,0.660061838,0.55159822
29,30,26,0.744444433,0.745181529,0.639842717,-1,0.691859515,0.805396382,0.79166679,0.75222233,0.626011436,0.625052951,0.659143436,0.562528871
