channel_id,channel_number,node,lolo,lomed,lohi,medlo,medmed,medhi,hilo,himed,hihi
0,1,1,0.9973961363059057,-1,-1,0.9974406875161185,0.9997470073858771,-1,0.9990868642227456,0.9993928174088629,0.9999349540636415
1,2,2,0.9729296593576507,-1,-1,0.9701502067364405,0.9932719350606516,-1,0.965118001614182,0.9872146704488935,0.9996726021537964
2,3,3,0.9407803866003853,-1,-1,0.9253346246210081,0.9764500493794034,-1,0.8990890583150617,0.9602521297531841,0.9987240599620745
3,4,4,0.9296098302607138,-1,-1,0.9165055630973129,0.9577483203283933,-1,0.8825496000537899,0.943994211420394,0.9922687756412442
4,5,5,0.8780138856717125,-1,-1,0.8530055043314624,0.9214043906303389,-1,0.8440596993902887,0.9046359732040093,0.9890446843551691
5,6,6,0.8555135725444547,-1,-1,0.8373557367209554,0.9297729219560468,-1,0.8384997983566519,0.9228159585137989,0.9758789480985557
6,7,7,0.8432219253990417,-1,-1,0.8256316631108023,0.9220890738163592,-1,0.8358926014089029,0.9153104910393491,0.9700097082871175
7,8,8,0.7431495322832024,-1,-1,0.717124470744699,0.8194868203649601,-1,0.8102986288279928,0.8196809193186229,0.8743841887388925
8,9,9,0.7776753459972723,-1,-1,0.7556439461890894,0.8301638660752272,-1,0.8290459309027954,0.8361975738118576,0.8964728902098141
9,10,10,0.8074210096949916,-1,-1,0.7891644573372988,0.8495449127412757,-1,0.8435171773237629,0.8541231097175767,0.9129404848762301
10,11,11,0.8292012561195129,-1,-1,0.8154088665108997,0.8661018483367903,-1,0.8565133046401544,0.8650925364374854,0.9246335113487916
11,12,12,0.8526600227297897,-1,-1,0.8418495073648135,0.8832768568700288,-1,0.873201176521257,0.8813826824726929,0.9359655623028772
12,13,13,0.8649396300942401,-1,-1,0.8550136355029857,0.891726258769374,-1,0.8815991985793868,0.8912158051646375,0.9411632605465176
13,14,14,0.874797900706036,-1,-1,0.8652594774718474,0.8978483001300606,-1,0.8880702675982471,0.8989726077846657,0.9454352396259258
14,15,15,0.8800597415398438,-1,-1,0.8711107832772601,0.9043509087078953,-1,0.8929509708386728,0.90465090089374,0.948827995211916
15,16,16,0.8932365198976437,-1,-1,0.883730960578535,0.916948206253478,-1,0.9044611080679353,0.9163884091162897,0.9564364448221424
16,17,17,0.999999996472728,-1,-1,0.9999994982940504,0.9999993156501463,-1,0.9999975181795696,0.9999997793177451,0.9999867005922538
17,18,18,0.9229808313182709,-1,-1,0.9131005671414671,0.9401490730369848,-1,0.9301486849684001,0.9372174963756862,0.9719324467932234
18,19,19,0.9307253840614914,-1,-1,0.9216883167202377,0.945827408500258,-1,0.9368911160596856,0.9429579712318362,0.9742702639998954
19,20,20,0.938574096331553,-1,-1,0.9306036190598289,0.951132507009848,-1,0.9434270448399416,0.948770794984208,0.9751243738172689
