channel_id,channel_number,node,lolo,lomed,lohi,medlo,medmed,medhi,hilo,himed,hihi
0,1,1,0.9974782365089349,-1,-1,0.9979437000507443,0.9997495231485191,-1,0.9990992634246834,0.999395334131783,0.9999355826784784
1,2,2,0.9774259929490646,-1,-1,0.981646162432428,0.9932979015983078,-1,0.9661752260738918,0.9872606486198725,0.9996721195891242
2,3,3,0.9500436919066075,-1,-1,0.9460989969439917,0.9765194509653513,-1,0.9013734978127111,0.9603379393131362,0.9987295346850038
3,4,4,0.9372693256554353,-1,-1,0.9187250978811254,0.9575890568031479,-1,0.8846600192115094,0.9440039393481642,0.9922773068029318
4,5,5,0.8847517147387275,-1,-1,0.860293555710727,0.9209877772657181,-1,0.845670851640228,0.9046385773696166,0.9890416652655399
5,6,6,0.8622368289692112,-1,-1,0.8408683250878668,0.9294796506956391,-1,0.8400166470276529,0.9228125314724804,0.9758937814910009
6,7,7,0.8480245228156338,-1,-1,0.8285208680858067,0.9217587052380812,-1,0.8370433110766887,0.915274044216604,0.9700281748411036
7,8,8,0.7363241756365086,-1,-1,0.7201044710483736,0.8201311221054182,-1,0.810607412484952,0.8196800753931232,0.8744534267673701
8,9,9,0.7725872802027549,-1,-1,0.758046253098954,0.8306719596060256,-1,0.8293387858918821,0.8361583725599051,0.8965274970418533
9,10,10,0.8042718920880555,-1,-1,0.7908878490502238,0.8499803142442206,-1,0.8437205266988123,0.8540744756486263,0.9129476079600498
10,11,11,0.8272694513632879,-1,-1,0.8163847657534885,0.8664874143291087,-1,0.8567011824223384,0.8650559790933136,0.9246300550096993
11,12,12,0.8500888323257224,-1,-1,0.8432200158243203,0.8835515384149609,-1,0.8733538209189103,0.8813494942830419,0.9359381284444954
12,13,13,0.8624288838085076,-1,-1,0.8559873115712514,0.8920440911042375,-1,0.8817555257890046,0.8911804448808796,0.9410759235274888
13,14,14,0.8725970322403047,-1,-1,0.865976853035978,0.8981372739116013,-1,0.8882394368934188,0.8989269175654282,0.9453486317850865
14,15,15,0.8784870923273796,-1,-1,0.8716468405487101,0.904673451126384,-1,0.8931210215324333,0.9046025584372839,0.9487703059634857
15,16,16,0.8918223314361662,-1,-1,0.8842116298261542,0.9172675569287567,-1,0.9046469048484542,0.9163469159211038,0.9564230890013841
16,17,17,0.9999999995526444,-1,-1,0.9999996954744674,0.9999993096416584,-1,0.9999973430189513,0.9999997751806851,0.9999870135829443
17,18,18,0.9206512107947378,-1,-1,0.9144680532815941,0.9403812841315176,-1,0.9303348972523,0.9372296841918641,0.9719528592864077
18,19,19,0.928500466726849,-1,-1,0.9228151617687754,0.9460505087261846,-1,0.9370839384067139,0.9429815921530791,0.9742871543414392
19,20,20,0.9364475026521647,-1,-1,0.9314771169408425,0.9513447657517824,-1,0.9436155059831248,0.9488002602562392,0.9751332108918497
20,21,21,0.9449891555227794,-1,-1,0.9412713959413727,0.9570340134491797,-1,0.9502488922079965,0.9576358939490762,0.9765740558734701
21,22,22,0.9523036723677027,-1,-1,0.9486894776411307,0.9607018196527152,-1,0.9558297520980656,0.9621152824047852,0.9764011562609329
22,23,23,0.9576300825446104,-1,-1,0.9541444619382029,0.9632502033271247,-1,0.9601618797562786,0.9657646067834259,0.9759585182535746
23,24,24,0.969248677017734,-1,-1,0.9672334745022868,0.9710807856173796,-1,0.9725606013895138,0.9763907296628801,0.9714854969937423
24,25,25,0.9725199917232132,-1,-1,0.9708550814593812,0.9735773744573443,-1,0.9758339877988611,0.9787829745251463,0.9700919912842192
25,26,26,0.9382714304126007,-1,-1,0.9336442715106725,0.9384643522413547,-1,0.9525570740280749,0.9469498622267853,0.9406335991786301
26,27,28,0.9437000599591038,-1,-1,0.9395383341816107,0.9429901751958332,-1,0.9560885780445707,0.9506955670270898,0.9453403714315239
27,28,27,0.9478219589659723,-1,-1,0.9440258928842503,0.9480343185094439,-1,0.9595897600885058,0.9551194369697397,0.9499656730025099
28,29,29,0.9531435363502784,-1,-1,0.949647358241179,0.9528020162279697,-1,0.9634279793962215,0.9591288596096214,0.954931454394505
29,30,26,0.9251625493796304,-1,-1,0.9196524098627121,0.9229526275899321,-1,0.9393450238808257,0.9326100103189486,0.933934212625656
30,31,29,0.9383588685554805,-1,-1,0.9341199923188479,0.9369017950895748,-1,0.9507022852126236,0.9455869004052226,0.944693507825521
31,32,30,0.9783857249550221,-1,-1,0.9777145541356335,0.9788961600871472,-1,0.9823056707350498,0.9810090186715495,0.97630914287573
32,33,31,0.7919782643244654,-1,-1,0.7823195574955066,0.7644443627433235,-1,0.8509266774042332,0.8243751874815158,0.7354569035688311
33,34,30,0.9430670240567538,-1,-1,0.9392164234734506,0.940607553708001,-1,0.9534934165635053,0.9487470263290187,0.9474182320318978
34,35,31,0.9225815630716394,-1,-1,0.9182755600288973,0.9167178684268391,-1,0.9375935331015947,0.926256011569035,0.9061447425385777
35,36,32,0.9447931370142705,-1,-1,0.9404919245154048,0.9394210464873305,-1,0.953044986603793,0.9453195333868372,0.9320040395813978
36,37,33,0.9614072929662891,-1,-1,0.9586109329427466,0.9579217505041037,-1,0.9675102935718337,0.9624231047080046,0.9537407277836242
37,38,34,0.9502442274757567,-1,-1,0.9466257418265911,0.9445071233272052,-1,0.958702144761316,0.9515622769335783,0.9389203112356294
38,39,35,0.9325296854944616,-1,-1,0.9278779866501672,0.9259229460640069,-1,0.9457295174665492,0.9359117450131085,0.9176352613222002
39,40,36,0.937249794835914,-1,-1,0.9325272006000161,0.9309278910281078,-1,0.949043498594838,0.9399273476105356,0.9228633900015033
40,41,35,0.9400515826460257,-1,-1,0.9358222986127599,0.9344366346044106,-1,0.9530756475712283,0.9444563018762848,0.9274161763992868
41,42,37,0.9422951216415433,-1,-1,0.9380368512443858,0.9367549045493846,-1,0.953729527475963,0.9453903546741766,0.9292439902834718
42,43,38,0.9333975894975112,-1,-1,0.929739278969961,0.9255573173400121,-1,0.9439582619306955,0.9345569722143344,0.9142927009918016
43,44,39,0.940942372318124,-1,-1,0.9373718545875186,0.9344575729901681,-1,0.9507582848936529,0.9421642333825293,0.9242199931725578
44,45,40,0.9519773351272469,-1,-1,0.9487259953382576,0.946875434753486,-1,0.9601798213129187,0.9531548554400636,0.9386776103412557
45,46,41,0.956738440331864,-1,-1,0.9535624133154612,0.9517834516121378,-1,0.963643905974903,0.9572026712603128,0.944033828291741
46,47,42,0.960527935622716,-1,-1,0.9576538927961286,0.955837441271736,-1,0.9664279130473132,0.9604317477033303,0.948381887082542
47,48,43,0.964413281989476,-1,-1,0.961872742518437,0.9601515286438828,-1,0.9701067036570514,0.9653789091113147,0.9553068567726565
48,49,469,0.9670651632789475,-1,-1,0.9654459747890525,0.9633613539780399,-1,0.973101159221326,0.9680416851165509,0.9585217573154857
49,50,45,0.972196251712903,-1,-1,0.9706376300920698,0.9685398204928855,-1,0.9771899847965901,0.9738422422623197,0.9654124802998733
50,51,461,0.9732386466814197,-1,-1,0.971565195932299,0.9696097235109056,-1,0.9784170435314061,0.9750577579484848,0.9663765199595025
51,52,46,0.9741944121197184,-1,-1,0.9724044651186957,0.9706048010733953,-1,0.9792821177853389,0.9760835981781101,0.9673460257171176
52,53,47,0.9753491333259228,-1,-1,0.973637447242034,0.9718910720886252,-1,0.9795845039246394,0.976495574787593,0.9673036372017604
53,54,8,0.758544229400086,-1,-1,0.7543934756531567,0.7663496293026306,-1,0.7761462036820856,0.8065334414922339,0.8555804801220673
