channel_id,channel_number,node,lolo,lomed,lohi,medlo,medmed,medhi,hilo,himed,hihi
455,477,390,0.9975788249680732,0.9977527296512178,-1,0.9968220311131535,0.9970163516799005,0.9969947199090053,0.9964907686081089,0.9962762581366503,0.9959249464500177
456,478,388,0.9970050973226547,0.9972598956214018,-1,0.9961148796005334,0.996448384990533,0.996219850308044,0.995579503225852,0.9954326767653876,0.9949145973992937
457,479,390,0.9962848151428549,0.9962382641055548,-1,0.99548894554625,0.9957728137749307,0.9951627642449049,0.9949058853057783,0.9946520220164524,0.9941329689317221
458,480,391,0.9965086190023055,0.9968348910311953,-1,0.995522283437429,0.9959091416545885,0.995594886684977,0.9950785828361348,0.9949159173763346,0.9945136365860265
459,481,381,0.9958828392185058,0.9963645512905894,-1,0.994478649115128,0.9949159187902981,0.9955843335130071,0.9940171924677533,0.9943084376886153,0.9942299068327742
460,483,392,0.9999999999999989,0.9999999999999991,-1,0.9999999999999928,0.9999999999999907,0.9999999999999981,0.9999999999999973,0.9999999999999946,0.9999999999999901
461,484,400,0.9935502424391626,0.9941280468293947,-1,0.9918302777636213,0.9918742964758538,0.9910023190581503,0.9909386753096525,0.9899624099469349,0.989242518147455
462,485,394,0.9999999999999981,0.9999999999999993,-1,0.9999999999999925,0.9999999999999915,0.9999999999999981,1.0000000000006164,0.9999999999999912,0.9999999999999913
463,486,395,0.9934532702224169,0.9936595605265255,-1,0.9917023775813332,0.9916864552929011,0.9904504465344922,0.9904068902179085,0.9893063617560829,0.9881941333501019
464,487,393,0.9999999999999983,0.9999999999999989,-1,0.9999999999999932,0.9999999999999918,0.9999999999999969,0.9999999999999971,0.99999999999999,0.9999999999999906
465,488,397,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
466,489,373,0.9874350871335426,0.987395026861514,-1,0.9845183203952416,0.9849395860113732,0.9834346535733501,0.9821763889647733,0.9816207895817545,0.9800991113399697
467,490,398,0.9893732488170147,0.9893352562689044,-1,0.9869442783875401,0.98685264008701,0.9851749867389245,0.984718174955115,0.9839996888048288,0.9827896259605143
468,491,399,0.9908721797380423,0.9908685073809416,-1,0.9888838893611216,0.9888554096609863,0.987300413004142,0.9869558742423546,0.9861529086325194,0.9853086899571473
469,492,237,0.9940817741844985,0.9945215191204597,-1,0.9927486188209323,0.9936348369139323,0.9930780631795113,0.9942560834274861,0.9945606514063647,0.9925633106453189
470,493,237,0.9944012292145888,0.9948357590100025,-1,0.9931786844730958,0.9934154777342229,0.9932462114871093,0.9943607126378629,0.9947982812848228,0.9924506026552641
471,494,414,0.9912820540589746,0.9915456551287083,-1,0.9890750814935607,0.9897168418082373,0.9885738980459647,0.9890597563661278,0.9886538316659083,0.9878966052972802
472,495,416,0.9921304268292507,0.9924980258883763,-1,0.9901878918465485,0.9909255100544034,0.9897838335410797,0.989954532295769,0.989892988751355,0.9887652662633941
473,497,403,0.999999999999998,0.9999999999999988,-1,0.9999999999999918,0.9999999999999906,0.9999999999999983,0.9999999999999982,0.9999999999999907,0.999999999999991
474,498,409,0.991674800187324,0.9921334813073984,-1,0.9896606095368369,0.9899579305056364,0.9893969089388318,0.9883456108219327,0.9878211915416858,0.9869217346394242
475,499,406,0.9913164633844886,0.991684979986466,-1,0.9891702769169171,0.9892102296150789,0.9880718394413288,0.9873562106994488,0.9866948928583306,0.9857084796308793
476,500,384,0.9933029945298625,0.9935978066412979,-1,0.9918410371114296,0.9921151608797982,0.9910970629751753,0.9909752718314906,0.9901363082034096,0.9895440210366773
477,501,444,0.993420383142233,0.9937423773468329,-1,0.9920631241900064,0.9921696942478649,0.991177042837623,0.9910821309465415,0.9902224805872435,0.9896527297211195
478,502,408,0.9999999999999981,0.9999999999999992,-1,0.9999999999999932,0.9999999999999906,0.9999999999999449,0.9999999999999977,0.9999999999999913,1.0000000000000304
479,503,409,0.9946307211657862,0.9949098902686712,-1,0.9930358910716154,0.9944164879309438,0.9939671149856679,0.9929096104558508,0.9937763389058146,0.992767312902698
480,505,410,0.9915565003876846,0.9916421256127315,-1,0.9893746127189456,0.9894921002194046,0.9881152565198043,0.987442627529965,0.9867812383097102,0.9854236268390526
481,506,412,0.9999999999999982,0.9999999999999996,-1,0.9999999999999946,0.9999999999999906,0.9999999999999992,0.9999999999999977,0.9999999999999911,0.99999999999999
482,507,404,0.9999999999999983,0.9999999999999996,-1,0.9999999999999927,0.9999999999999907,0.9999999999999988,0.9999999999999976,0.9999999999999873,0.9999999999999902
483,508,405,0.9934411161531217,0.9936730756232565,-1,0.9916308581524119,0.9916815793513439,0.9906585195105092,0.990405131044561,0.9894722063869135,0.9884358054148598
484,509,413,0.9999999999999984,0.9999999999999989,-1,0.9999999999999934,0.9999999999999903,0.9999999999999974,0.9999999999999972,0.9999999999999906,1.0000000000000238
485,511,464,0.9811450833463577,0.9828801854106067,-1,0.9740155902906554,0.9751786737512742,0.9755747083112265,0.9725815726741343,0.9724290891687727,0.9720752656788583
486,512,417,0.9802850835214794,0.9821730726756922,-1,0.9726399450643438,0.9738563006650681,0.9747173123071838,0.9713599192382517,0.9711815530600716,0.9711105055277856
487,513,418,0.9807504508755236,0.9825172998813806,-1,0.9735615290781429,0.9740147594633944,0.9749307266495081,0.9722982235425899,0.9716272565904276,0.971740403187274
488,515,420,0.9878346616533896,0.9881202577261525,-1,0.9842020099621784,0.9846439003199738,0.9833496113326703,0.9828790962153733,0.9818185716100739,0.9811207555029368
489,516,421,0.989536182993968,0.9898155372412927,-1,0.9868593751815901,0.9861140322805888,0.9846041411089355,0.9841613107049808,0.9824256151744774,0.9809249053956159
490,517,422,0.9905999073302372,0.9908610390641978,-1,0.9881130116262327,0.9872947569140086,0.9859329086696692,0.9854833929120942,0.9837267276240772,0.9826093640909976
491,522,425,0.9931208495214966,0.993261111665673,-1,0.9912353727565125,0.9908132123653176,0.989970333589047,0.9891694823657631,0.9881152535045766,0.9872454969909208
492,523,428,0.9951674876800929,0.9954743264496406,-1,0.9938394222447832,0.9940049614080186,0.9934169391905269,0.9927315842974793,0.9927122861687636,0.9925272393579819
493,527,327,0.9999999999999984,0.9999999999999979,-1,0.9999999999999936,0.9999999999999906,0.9999999999990925,0.9999999999999976,0.9999999999999896,0.9999999999999797
