channel_id,channel_number,node,lolo,lomed,lohi,medlo,medmed,medhi,hilo,himed,hihi
47,48,43,0.9713941268528915,0.9705637277290131,0.9751247605538018,0.9705969340232895,0.9697084127871943,0.9630459721603158,0.971238840151812,0.9661941104043932,0.9503049265821113
48,49,469,0.9743278727344226,0.9726506756652866,0.9769137047834189,0.973333389326528,0.9727781461953867,0.9664477444195998,0.9740030218101811,0.9692889326110729,0.9542756753633349
49,50,45,0.9792460846015144,0.9784983305686562,0.9807811055113659,0.9776452626802409,0.9783142940060343,0.9719349979414551,0.978322804977314,0.9751987241169722,0.9625158616232062
50,51,461,0.9800280115398764,0.9794924941661464,0.9816379243826683,0.9784187911116216,0.9790328622050875,0.9734601947776129,0.9792859979206496,0.976376934464711,0.9648756782930232
51,52,46,0.9807548540976636,0.9807380097379081,0.982317639792725,0.9792632031031004,0.9798167701584389,0.9746210237350621,0.9801762631797657,0.9775430948607742,0.9671218035997952
52,53,47,0.981610548932202,0.9817669199815786,0.982856661736296,0.9802555471729565,0.9807146403691391,0.9754589275831675,0.9807535389839805,0.9781091306156432,0.9676062551950928
53,54,8,0.7912645920557273,0.7770967096097169,0.7955414808289372,0.7941949892380735,0.8126895955104421,0.783254531995012,0.7895710366881875,0.8126847443190338,0.9304573484612287
54,55,48,0.7912735634348108,0.7821918009937517,0.7908809206027824,0.7882697296165816,0.8066101355416618,0.7788733414808833,0.7835977816104718,0.8038329869744084,0.9308729358477179
55,56,49,0.7823557161380931,0.7695118795985278,0.7791509340094881,0.778918340851828,0.7939149587010734,0.7670502246138162,0.7745536770295148,0.7908834540962462,0.9303017415530063
56,57,50,0.7713884591849608,0.7539532692639392,0.7608719112891649,0.7690852687259901,0.7797278021030151,0.7538346395475367,0.7630522032023301,0.7754329683425528,0.9283475947219229
57,58,51,0.7378479129041797,0.7223526291888165,0.7244810704277147,0.7463940261190114,0.7582148993312111,0.7374787646816863,0.7365968935457379,0.7566124198042329,0.9262095289963308
58,59,52,0.6810404073030675,0.6675076681090156,0.6017807776905773,0.6903908327101813,0.7004377958732586,0.6982512232687395,0.6922879806270393,0.7029209047198206,0.9094405413193553
59,60,53,0.669686923242157,0.6623495863466635,0.6015087335614178,0.6765520259861889,0.6839809824527866,0.7167974894769751,0.6755968029218965,0.6981095388963693,0.9143835173615337
60,61,54,0.6976878540007587,0.722689528517969,0.7900918821745454,0.69800861993685,0.7360468976229229,0.7575623789963182,0.7082289632625598,0.7457517784660108,0.9351949341431572
61,62,55,0.7072580235507889,0.7344678323001432,0.7968129344121455,0.7063775073551962,0.7452895712426398,0.7639198637649242,0.718342386895049,0.7535976408338563,0.9404274792832776
62,63,56,0.706125036406546,0.706280168469523,0.8364847182097092,0.7102496483802583,0.6966400489866758,0.6456579977452619,0.7609331820091901,0.7114032915062666,0.8404668761656219
63,65,169,0.7791070618562331,0.7934839890242955,0.8371229839437258,0.7813306030080271,0.7867370676862839,0.7285288881703841,0.8217286226396655,0.7889923749628754,0.8508057150603658
64,66,169,0.7210340484555807,0.7134907270226112,0.9120377765143138,0.715203268950672,0.714449458281595,0.7111544987152912,0.6959061718794505,0.6934696229079956,0.8752018932689756
65,67,57,0.7989174558083227,0.7862464385534588,0.9018683695672102,0.8100553259821602,0.7846869702920957,0.7282669250664496,0.8233447047934641,0.7885856570781258,0.925573351400927
66,68,58,0.6919362803677782,0.7154792842363824,0.8422776720547779,0.6808167847752509,0.7130531301084864,0.7457086851277247,0.6786288583477539,0.705782991357807,0.8897869045964462
67,69,57,0.7744736298233238,0.8247586365687649,0.8881483711608483,0.7812013163545376,0.8291696808903376,0.7494395480321019,0.7799949008312581,0.8409922189887612,0.9193515436173936
68,70,59,0.6787024205214072,0.7030554889816847,0.8226452040221682,0.668865445105996,0.70095731556155,0.7301499741641616,0.6644124873201127,0.6966685947789085,0.8775158951532537
69,71,60,0.6913159112783723,0.7165776067428609,0.8264496201909063,0.6836327311507706,0.7113326113844811,0.7343419301741018,0.6859728380868183,0.7080017178052597,0.8674890565554887
