channel_id,channel_number,node,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,1,1,0.999772117,0.99993536,0.999933287,-1,0.999443271,0.999944669,0.999964978,0.999975043,0.999966119,0.999987126,0.999979005,0.999899872
1,2,2,0.997313892,0.999886167,0.999886119,-1,0.998151881,0.999922764,0.999887962,0.99994264,0.999944755,0.999885515,0.999940684,0.999838553
2,3,3,0.993296561,0.999839048,0.999869345,-1,0.996055635,0.999871747,0.999484545,0.999839938,0.999849913,0.999543865,0.999828234,0.999816493
3,4,4,0.987573331,0.999227725,0.999541672,-1,0.994343658,0.999260975,0.997096163,0.99896455,0.998789626,0.997143199,0.998849405,0.998494162
4,5,5,0.984767149,0.999173079,0.999508997,-1,0.992400938,0.999382343,0.996927378,0.998668168,0.998565785,0.996687541,0.998635353,0.998641778
5,6,6,0.967390109,0.997976534,0.998820253,-1,0.990380377,0.998523529,0.993251484,0.997009726,0.996403305,0.9928668,0.996835513,0.996483544
6,7,7,0.961025892,0.997684124,0.998621045,-1,0.990813457,0.998682371,0.992972716,0.996398689,0.996270777,0.99285594,0.996505833,0.99614177
7,8,8,0,0.860373238,0.905752185,-1,0.054110621,0.877094731,0.591937328,0.754474021,0.650871045,0.584937368,0.650592142,0.788332986
8,9,9,0.052094674,0.858988801,0.902747954,-1,0.206370419,0.877021334,0.59494222,0.756715816,0.646108819,0.587108697,0.656194922,0.782716827
9,10,10,0.059663182,0.86778505,0.906966195,-1,0.305484336,0.883281756,0.58440054,0.751031947,0.661228237,0.593064299,0.663342196,0.804872471
10,11,11,0.066277683,0.872768182,0.90950485,-1,0.378298333,0.886805724,0.576888038,0.746402458,0.670183107,0.59836004,0.668812352,0.817225271
11,12,12,0.071326395,0.881737776,0.915367362,-1,0.421636363,0.893312331,0.569944078,0.739240192,0.687996402,0.608222496,0.677166739,0.839675125
12,13,13,0.073870051,0.885208633,0.91746717,-1,0.465070275,0.895751329,0.566090635,0.735836636,0.694513121,0.614900904,0.681402561,0.848290857
13,14,14,0.081727342,0.886824901,0.918611976,-1,0.491138633,0.897031223,0.568048999,0.734190924,0.699620043,0.6224246,0.686582355,0.852622038
14,15,15,0.086809405,0.88868692,0.919916602,-1,0.50741469,0.898536704,0.570433885,0.7335276,0.704443552,0.628515396,0.690650941,0.85737883
15,16,16,0.128866761,0.893035917,0.924350437,-1,0.495114485,0.903313741,0.592388329,0.740864871,0.72183848,0.640436467,0.704247582,0.866802638
16,17,17,0.999999956,0.999975869,0.999971772,-1,1,0.999994899,0.999999179,0.999999773,0.999990951,1,0.999999629,0.999954314
17,18,18,0.232626775,0.895211169,0.925737995,-1,0.551058719,0.905695658,0.64328692,0.760788968,0.74105952,0.66664513,0.730672518,0.870665093
18,19,19,0.265057149,0.895725975,0.925928591,-1,0.58988091,0.906393175,0.661967636,0.769625505,0.747244732,0.677268473,0.739682133,0.871347644
19,20,20,0.297055574,0.896155012,0.925869227,-1,0.636666788,0.906982904,0.682462227,0.780169074,0.753918418,0.691019786,0.749876183,0.871548326
20,21,21,0.326535802,0.905679911,0.933813062,-1,0.657445137,0.907001204,0.707355864,0.792592001,0.76131795,0.70876771,0.799748683,0.908034414
21,22,22,0.361767449,0.906616042,0.934046432,-1,0.693169996,0.90860293,0.730368443,0.802374083,0.771435924,0.729716097,0.805957513,0.9084527
22,23,23,0.392103209,0.907516931,0.934489103,-1,0.71944521,0.910206851,0.746244355,0.808750447,0.780618711,0.748677855,0.811745381,0.90923211
23,24,24,0.500077464,0.923571368,0.947847007,-1,0.870822291,0.929545314,0.806312244,0.851221619,0.832215682,0.819438318,0.852543797,0.922964409
24,25,25,0.547156822,0.925741631,0.948395867,-1,0.88553953,0.931915488,0.823444744,0.86135574,0.845137943,0.83739462,0.862219555,0.923968242
25,26,26,0.195024092,0.71436948,0.712654111,-1,0.070796265,0.674448815,0.424906852,0.508226927,0.554298318,0.472195935,0.489273054,0.699566782
26,27,28,0.341829109,0.75837613,0.72990546,-1,0.276472271,0.698696872,0.526737033,0.599552572,0.628584723,0.586818748,0.555476307,0.702147424
27,28,27,0.223127789,0.721001064,0.716471849,-1,0.101338399,0.678890881,0.447844812,0.52800723,0.587109909,0.510146169,0.515595704,0.704933357
28,29,29,0.399976301,0.776723487,0.73774892,-1,0.366419648,0.703018822,0.565463899,0.635601067,0.659970188,0.629913009,0.593663755,0.713379774
29,30,26,0.299893453,0.757961354,0.743875249,-1,0.301251657,0.720559413,0.446018113,0.515228035,0.561673865,0.580482221,0.583529956,0.71805795
30,31,29,0.299481755,0.755534983,0.738922225,-1,0.279549181,0.714228081,0.467594028,0.547407588,0.590269777,0.588132998,0.57576231,0.717328158
31,32,30,0.701033614,0.869730759,0.843488067,-1,0.371233442,0.808928003,0.765001124,0.760536125,0.763932297,0.745934486,0.697304041,0.852395023
