Date_x,month_year,OMR_bin,Sac.cfs,SJR.cfs,Sub.group
1923-02-16,1923-02,-3500,18546.44555,5458.615462,medhi
1923-02-17,1923-02,-3500,18546.44555,5458.615462,medhi
1923-02-18,1923-02,-3500,18546.44555,5458.615462,medhi
1923-02-19,1923-02,-3500,18546.44555,5458.615462,medhi
1923-02-20,1923-02,-3500,18546.44555,5458.615462,medhi
1923-02-21,1923-02,-3500,18546.44555,5458.615462,medhi
1923-02-22,1923-02,-3500,18546.44555,5458.615462,medhi
1923-02-23,1923-02,-3500,18546.44555,5458.615462,medhi
1923-02-24,1923-02,-3500,18546.44555,5458.615462,medhi
1923-02-25,1923-02,-3500,18546.44555,5458.615462,medhi
1923-02-26,1923-02,-3500,18546.44555,5458.615462,medhi
1923-02-27,1923-02,-3500,18546.44555,5458.615462,medhi
1923-02-28,1923-02,-3500,18546.44555,5458.615462,medhi
1923-03-01,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-02,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-03,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-04,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-05,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-06,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-07,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-08,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-09,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-10,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-11,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-12,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-13,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-14,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-15,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-16,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-17,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-18,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-19,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-20,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-21,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-22,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-23,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-24,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-25,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-26,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-27,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-28,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-29,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-30,1923-03,-3500,14008.30871,4455.477247,medhi
1923-03-31,1923-03,-3500,14008.30871,4455.477247,medhi
1923-04-01,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-02,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-03,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-04,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-05,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-06,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-07,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-08,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-09,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-10,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-11,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-12,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-13,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-14,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-15,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-16,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-17,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-18,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-19,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-20,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-21,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-22,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-23,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-24,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-25,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-26,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-27,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-28,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-29,1923-04,-2000,20435.21598,6247.34332,medhi
1923-04-30,1923-04,-2000,20435.21598,6247.34332,medhi
1923-05-01,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-02,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-03,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-04,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-05,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-06,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-07,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-08,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-09,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-10,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-11,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-12,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-13,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-14,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-15,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-16,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-17,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-18,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-19,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-20,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-21,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-22,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-23,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-24,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-25,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-26,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-27,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-28,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-29,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-30,1923-05,-2000,15536.03206,3806.992316,medmed
1923-05-31,1923-05,-2000,15536.03206,3806.992316,medmed
1923-06-01,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-02,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-03,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-04,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-05,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-06,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-07,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-08,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-09,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-10,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-11,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-12,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-13,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-14,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-15,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-16,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-17,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-18,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-19,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-20,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-21,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-22,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-23,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-24,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-25,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-26,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-27,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-28,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-29,1923-06,-3500,10195.88436,2326.964518,lomed
1923-06-30,1923-06,-3500,10195.88436,2326.964518,lomed
1923-12-01,1923-12,-2000,9357.524837,1444.78221,lolo
1923-12-02,1923-12,-2000,9357.524837,1444.78221,lolo
1923-12-03,1923-12,-2000,9357.524837,1444.78221,lolo
1923-12-04,1923-12,-2000,9357.524837,1444.78221,lolo
1923-12-05,1923-12,-2000,9357.524837,1444.78221,lolo
1923-12-06,1923-12,-2000,9357.524837,1444.78221,lolo
1923-12-07,1923-12,-2000,9357.524837,1444.78221,lolo
1923-12-08,1923-12,-2000,9357.524837,1444.78221,lolo
1923-12-09,1923-12,-2000,9357.524837,1444.78221,lolo
1923-12-10,1923-12,-2000,9357.524837,1444.78221,lolo
1923-12-11,1923-12,-2000,9357.524837,1444.78221,lolo
1923-12-12,1923-12,-2000,9357.524837,1444.78221,lolo
1923-12-13,1923-12,-2000,9357.524837,1444.78221,lolo
1923-12-14,1923-12,-2000,9357.524837,1444.78221,lolo
