channel_id,channel_number,node,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,1,1,0.999950265,0.999946335,0.999947578,0.999973101,0.999963673,0.999888606,0.999909885,0.999969241,0.999981635,0.999975339,0.999905716,0.999947978
1,2,2,0.999896893,0.99987273,0.999922483,0.999906721,0.999931481,0.999840087,0.999855537,0.999918087,0.999869739,0.999959649,0.99985544,0.999530635
2,3,3,0.999781065,0.999875958,0.99987756,0.999788407,0.999930978,0.999833817,0.999620648,0.999687734,0.999518509,0.999900961,0.999859694,0.99832668
3,4,4,0.998989257,0.999792683,0.999421126,0.999198447,0.999924522,0.999705579,0.998874984,0.998262962,0.99626779,0.999391592,0.999488235,0.99436338
4,5,5,0.99875644,0.913644918,0.999349673,0.999048199,0.999707369,0.997644493,0.999187625,0.99807429,0.994707762,0.999225576,0.998949634,0.988913559
5,6,6,0.997196271,0.913416104,0.998424015,0.998101891,0.999651611,0.997405146,0.998338338,0.995779359,0.989009281,0.997931785,0.99834026,0.983637356
6,7,7,0.996457709,0.912889147,0.998213141,0.99704631,0.999576448,0.997533767,0.998702667,0.99570955,0.988573912,0.997640535,0.998357562,0.97832792
7,8,8,0.798143574,0.826072423,0.909402186,0.563990073,0.925372897,0.96802663,0.945598589,0.758553866,0.57889315,0.81264368,0.907633956,0.389104285
8,9,9,0.8012634,0.821003648,0.907051615,0.571468541,0.921108276,0.967370492,0.945092838,0.755549989,0.581688,0.82201554,0.904066579,0.412381361
9,10,10,0.803053224,0.846060698,0.91292258,0.62292748,0.929370809,0.969313282,0.948347424,0.756711668,0.582493964,0.828049007,0.914377909,0.423080207
10,11,11,0.804669049,0.862882634,0.91632341,0.659251198,0.934237824,0.97058468,0.94996188,0.757254603,0.585715583,0.833036019,0.920273861,0.43378469
11,12,12,0.806918606,0.891483056,0.923096747,0.708191877,0.943823993,0.973195967,0.953109016,0.761693595,0.598336773,0.840293534,0.931716475,0.44678617
12,13,13,0.808747769,0.905588787,0.925829319,0.736689337,0.94770045,0.974391849,0.954155916,0.763556903,0.608408239,0.844115989,0.936159926,0.455257763
13,14,14,0.810511858,0.913204347,0.927272874,0.752939396,0.94961155,0.974954665,0.954727567,0.76661894,0.623297021,0.848828158,0.938370434,0.46664261
14,15,15,0.812246585,0.92136691,0.928806443,0.767693915,0.951792753,0.97550935,0.955419699,0.769871919,0.636203745,0.851990599,0.940805394,0.474339569
15,16,16,0.822041281,0.943171727,0.932519388,0.790283893,0.957757332,0.977712974,0.95802154,0.782376377,0.667089802,0.860808296,0.945480564,0.505231494
16,17,17,0.999992948,0.999999297,0.999982777,0.999997085,0.99998499,0.999959299,0.999995492,0.999999379,0.999999996,0.999998778,0.999960785,0.999999941
17,18,18,0.830635715,0.945312883,0.934322482,0.815185068,0.958539433,0.977966457,0.959096602,0.805128818,0.727450006,0.863868251,0.947260253,0.555739534
18,19,19,0.833841939,0.946305408,0.934721777,0.824232807,0.958611948,0.977970796,0.95933668,0.813428701,0.740955093,0.865123782,0.94750646,0.572285982
19,20,20,0.83746055,0.947852127,0.934953297,0.836155327,0.95854568,0.977915558,0.959442763,0.82323512,0.754201123,0.867096364,0.947453846,0.590702831
20,21,21,0.87955406,0.934324347,0.94061831,0.83278966,0.955288367,0.976428962,0.958982532,0.835179487,0.768393595,0.870712531,0.958928844,0.614291507
21,22,22,0.881660257,0.936589982,0.941209585,0.845165186,0.955437778,0.976471342,0.959357488,0.848499399,0.781179642,0.875521583,0.959095098,0.634096823
22,23,23,0.883914723,0.938620229,0.941910257,0.855022259,0.955707174,0.976506365,0.959952072,0.860170151,0.788661511,0.880479398,0.959405206,0.651448293
23,24,24,0.902135169,0.990590745,0.951433282,0.94626654,0.976660717,0.984761871,0.967895507,0.902904905,0.829733445,0.912087817,0.967975359,0.717220233
24,25,25,0.905300691,0.990437279,0.952555216,0.950754495,0.976944934,0.984835017,0.969053467,0.917256339,0.841765059,0.920301379,0.968341882,0.741721887
25,26,26,0.692263667,0.212941723,0.804139796,0.152888449,0.641963571,0.779057908,0.823030865,0.736123075,0.648280679,0.65987324,0.813949954,0.410249432
26,27,28,0.742855755,0.326942172,0.828978189,0.411625268,0.698590232,0.832018403,0.855257902,0.812644831,0.682519067,0.744672898,0.816863862,0.539666345
27,28,27,0.702436381,0.235868422,0.80757435,0.174743904,0.649010868,0.779743689,0.826904634,0.754685098,0.674399791,0.677167966,0.817514426,0.436382255
28,29,29,0.759350346,0.396795595,0.835906979,0.477778129,0.725686374,0.836758523,0.856882953,0.830437339,0.715955852,0.76648402,0.824142174,0.593023486
29,30,26,0.749002321,0.410307092,0.8394826,0.47407542,0.730624942,0.852658428,0.862491737,0.733057249,0.655412233,0.735708427,0.828863113,0.598737697
30,31,29,0.747666612,0.372319989,0.835522874,0.426747494,0.713684847,0.839186774,0.856888733,0.760726138,0.650595722,0.740530439,0.827883047,0.576360325
31,32,30,0.901724665,0.407802681,0.913159732,0.467415666,0.818599817,0.846675749,0.903944878,0.886655153,0.803304103,0.837057968,0.889669719,0.835363656
